,Num. of cells,Cutoff,% explored cells,Time [s],Eigenvalue 0,Eigenvalue 1,Eigenvalue 2,Eigenvalue 3,Eigenvalue 4,Eigenvalue 5
21,2500.0,6.428571428571429,51.839999999999996,8.858074426651001,8.31372657577905e-13,-0.00035045535377566757,-0.0006772094253734342,-0.003964259166848383,-0.02246122971662947,-0.07666856833865515
22,2500.0,6.73469387755102,54.92,9.335816144943237,1.4629685660820936e-13,-8.058409129574805e-05,-0.00015183566177216846,-0.0002224464552029277,-0.012760187101360353,-0.05963058002987042
23,2500.0,7.040816326530613,55.36,9.021857500076294,-1.875699376164238e-12,-0.00030075063155026187,-0.0005413847311636531,-0.001635111845102345,-0.0049390705136115945,-0.008057060651972566
24,2500.0,7.346938775510204,56.76,7.055160999298096,-5.439128930102902e-13,-0.00013172790610172427,-0.0003385063359413572,-0.0024818245964743787,-0.0033760173207259075,-0.00447564373604803
25,2500.0,7.653061224489796,59.24,8.193235635757446,-8.072778431029799e-14,-0.00013067763524318368,-0.00034277242161519206,-0.0010397146300979024,-0.011776207528395309,-0.015492569938410665
26,2500.0,7.959183673469388,60.4,7.447415113449097,-9.755420755062916e-14,-0.00021191353554530048,-0.00048255286070128983,-0.0048175682839167126,-0.004948489982610844,-0.05146542773510887
27,2500.0,8.26530612244898,61.160000000000004,7.8844287395477295,2.584593018288089e-13,-0.00017307506654641735,-0.002060271033472981,-0.01859866024185554,-0.030906688097240766,-0.1149229955259861
28,2500.0,8.571428571428571,63.6,9.359779834747314,1.7477027312341742e-13,-0.00018168344799772196,-0.00032667789167237183,-0.007288070435975874,-0.009404866442716087,-0.04649452057594333
29,2500.0,8.877551020408163,66.0,10.446753978729248,3.53086982236728e-14,-0.00013995443479981496,-0.001492738781710235,-0.00484432153501309,-0.047449359715111855,-0.05264527396692186
30,2500.0,9.183673469387756,68.0,10.2371506690979,-1.0018235853486132e-12,-7.701773581509626e-05,-0.00036650982033699695,-0.0004946468708278941,-0.024602407586328687,-0.08454331824901769
31,2500.0,9.489795918367347,70.48,12.079622745513916,5.1434215985887815e-14,-0.00013280439153733956,-0.0006866603903711334,-0.0027663202738995646,-0.017466879054780896,-0.06861167546569052
32,2500.0,9.795918367346939,74.03999999999999,11.533336877822876,-1.1023410300989646e-12,-9.558518920837187e-05,-0.0004806312778800273,-0.004467889572865432,-0.02320844494401765,-0.049663032607754225
33,2500.0,10.10204081632653,82.72,15.087338924407959,-3.4503826856096643e-13,-0.00023243794966302305,-0.0003712489344163154,-0.00460940780792456,-0.014276812297418767,-0.05307569388239552
34,2500.0,10.408163265306122,88.03999999999999,16.72981071472168,-1.601157379742168e-12,-0.000343490659355179,-0.0004143881076699655,-0.004940795350380003,-0.11865883850620415,-0.12971214456356547
35,2500.0,10.714285714285715,91.16,17.156489610671997,8.504710729835103e-14,-0.0003112915987723695,-0.000491199809268669,-0.00951713941938647,-0.014184917898884859,-0.03615025590366049
36,2500.0,11.020408163265307,94.88,19.61376166343689,1.876167448701708e-12,-0.00027074025961960636,-0.0007064378504298089,-0.03051883195852164,-0.03774444772351416,-0.046542204980722326
37,2500.0,11.326530612244898,94.8,18.168055772781372,-6.224296252022032e-14,-0.00021272191066116074,-0.00030869797938426073,-0.011306489796131795,-0.03176798194181475,-0.037852474666078134
38,2500.0,11.63265306122449,97.48,19.588905811309814,1.1395893669749144e-11,-0.00021184609202248102,-0.0004959443419842644,-0.0167469382868257,-0.018514625126619215,-0.08962525747875222
39,2500.0,11.938775510204081,96.96000000000001,18.958053588867188,-1.2124902735847182e-12,-0.00019421507561176736,-0.0006151766084068884,-0.01187553169523643,-0.018941252782410514,-0.16397124225317408
40,2500.0,12.244897959183675,98.28,22.691707849502563,-2.9112624441250107e-12,-9.548281787809262e-05,-0.0004315779494628836,-0.00830513403738228,-0.030680785929350186,-0.0637271114768134
41,2500.0,12.551020408163266,98.2,27.21219229698181,2.457405643991467e-12,-0.0003552238540858516,-0.0009892729359909373,-0.0033496975452542207,-0.0073802146714363,-0.011418717483754571
42,2500.0,12.857142857142858,99.16,21.36189866065979,1.5410475833695976e-13,-0.00028359959316485273,-0.0007562474516265846,-0.010940810005646225,-0.03725976078838239,-0.1413863410996193
43,2500.0,13.16326530612245,100.0,21.283607482910156,1.163404596748254e-12,-0.0002959453074156123,-0.0006364773679484877,-0.010839067270257413,-0.013601680893858471,-0.08826929520689117
44,2500.0,13.46938775510204,99.24,19.92574954032898,-2.3600340849775093e-13,-0.00042557548969332656,-0.0006788809155000098,-0.01157942145749854,-0.022304451114286722,-0.05063552443006124
45,2500.0,13.775510204081632,98.76,21.44538974761963,-3.4611246160776155e-13,-0.0002024410549516177,-0.001588864375068599,-0.008034172636817662,-0.012340506554671666,-0.015504666409431425
46,2500.0,14.081632653061225,99.03999999999999,20.409239053726196,1.1647134031236013e-11,-0.00029069948495469874,-0.001159780751818082,-0.011767730661470667,-0.03753564376574731,-0.07761450857149714
47,2500.0,14.387755102040817,99.2,24.687957286834717,-4.628858060740093e-12,-0.0005231813062179896,-0.0008603289503340568,-0.007375248024048119,-0.012547854158242873,-0.01604307245002701
48,2500.0,14.693877551020408,99.68,24.53147554397583,3.941517659056048e-12,-0.0003155279794231025,-0.00035528330674247346,-0.0018686199486665255,-0.005907426678962057,-0.018357435091564414
49,2500.0,15.0,99.96000000000001,22.336270809173584,-5.876429984980058e-13,-0.001091638919536712,-0.0035071433990374636,-0.02901721118106565,-0.03258082304951984,-0.07318488214363651
