,Num. of cells,Cutoff,% explored cells,Time [s],Eigenvalue 0,Eigenvalue 1,Eigenvalue 2,Eigenvalue 3,Eigenvalue 4,Eigenvalue 5
19,5625.0,8.18,46.56,26.265800952911377,-4.5892543237835426e-14,-0.0001862376478492396,-0.0004351839350225053,-0.0010604477019497411,-0.0021565656839326462,-0.0033849889240297323
20,5625.0,8.4,47.46666666666667,29.328161478042603,-1.6358876059330285e-14,-0.00018702497150833988,-0.00043625122825075263,-0.0010651378163005572,-0.002162942163286466,-0.003398755251844628
21,5625.0,8.620000000000001,48.30222222222223,30.555511236190796,1.431663218965512e-13,-0.00018717886908304156,-0.0004364293604375266,-0.0010661426168142665,-0.0021677462859092792,-0.0034005298902852993
22,5625.0,8.84,50.346666666666664,31.638200283050537,-3.1744490933474645e-14,-0.00018831691694380613,-0.00043859486900767,-0.0010706284470898527,-0.002174214618851673,-0.0034168217670501565
23,5625.0,9.059999999999999,52.10666666666667,39.04536199569702,-3.081508572616576e-14,-0.00018974521661033574,-0.00044189640922370657,-0.0010811254372545289,-0.002182777591838606,-0.0034367436757055917
24,5625.0,9.280000000000001,53.04888888888889,37.795421838760376,-4.958742292650309e-14,-0.0001903866610685241,-0.00044292737128588016,-0.0010820398133875367,-0.0021846850192734257,-0.0034526575515531044
25,5625.0,9.5,54.29333333333334,37.260451793670654,-1.4133930571064157e-15,-0.00019064590995000662,-0.00044360580901991483,-0.0010830062202811497,-0.002185749545748976,-0.003458518199403887
26,5625.0,9.719999999999999,55.69777777777778,41.723002195358276,2.6559131413236847e-14,-0.00019269638647589806,-0.00045924673873593767,-0.0010839115798880806,-0.0022014169938450257,-0.00347338388906845
27,5625.0,9.940000000000001,62.897777777777776,51.57220411300659,3.013054757951272e-14,-0.0002160010000079852,-0.0004897996871961835,-0.0010902176649131368,-0.0022273048728504675,-0.003499160579590011
28,5625.0,10.16,80.60444444444444,94.8517541885376,-3.017855063069952e-14,-0.000402645495815016,-0.00062656037540832,-0.001189633259781811,-0.0026335241034923765,-0.003813310029378008
29,5625.0,10.379999999999999,85.72444444444444,95.23787760734558,-7.385606883014706e-14,-0.0004911939633236846,-0.0006984523229736553,-0.0012699498090802217,-0.0026672114354781913,-0.00390847308796768
30,5625.0,10.6,88.32,109.3408043384552,4.8409410161043276e-14,-0.0005099867519821811,-0.0007221279997460758,-0.0012943177109335517,-0.002694555750669541,-0.0039150854483431495
31,5625.0,10.82,91.2,114.98698592185974,-1.5317174612006212e-14,-0.0005203392304890713,-0.0007418938294178187,-0.001305838144080874,-0.0027154576399974666,-0.0039199565915230385
32,5625.0,11.04,93.60000000000001,117.51124334335327,-2.768325933072413e-14,-0.0005313523487232,-0.0007505602308231058,-0.001313813945903562,-0.0027245810372334618,-0.003926127868517035
33,5625.0,11.26,95.60888888888888,147.30615401268005,-7.647582653952378e-14,-0.0005593907547826882,-0.000762608347113318,-0.0013303541242064277,-0.0027373216629780063,-0.003930104238804407
34,5625.0,11.48,97.19111111111111,115.62578058242798,-2.472891683091838e-14,-0.0005723834886284515,-0.0007708976708034814,-0.0013403278820949896,-0.0027444173896271715,-0.003934440499763156
35,5625.0,11.7,97.93777777777778,115.75211834907532,5.16611493167618e-14,-0.0005766611334063984,-0.0007733633568713734,-0.0013472467988542873,-0.0027464966823304063,-0.003935971768854003
36,5625.0,11.92,98.52444444444444,109.5078604221344,-6.884152536218435e-14,-0.0005786703139726083,-0.0007748635406011069,-0.0013501217384934323,-0.0027479583765574094,-0.003937100400602871
37,5625.0,12.14,98.72,114.01319408416748,-3.327557413640436e-14,-0.0005791339432126582,-0.0007757415985849201,-0.001350561774504597,-0.00274804775666029,-0.003937359960595208
38,5625.0,12.36,98.88,111.30283999443054,-2.1155180471993384e-13,-0.0005796211154528361,-0.0007761580339177835,-0.0013519476999872227,-0.0027482401579527033,-0.003937458507722694
39,5625.0,12.58,99.14666666666668,110.62847995758057,-2.2210098343800055e-14,-0.0005817014723063651,-0.0007771800041590072,-0.0013564929901292357,-0.002749043218376196,-0.003937591185427686
40,5625.0,12.8,99.27111111111111,109.5313413143158,-7.159388099725605e-14,-0.0005818583917634598,-0.000777313817025059,-0.001356808372803627,-0.002749168553431626,-0.003937636840961539
41,5625.0,13.02,99.5911111111111,113.09647512435913,-6.188756104807958e-14,-0.0005827545354506694,-0.0007783588087153661,-0.001358674157050724,-0.002749592184996805,-0.003937985004320545
42,5625.0,13.24,99.64444444444445,108.13069987297058,-4.985584427935619e-14,-0.0005827609703356927,-0.0007783638073388991,-0.0013587308379833882,-0.0027495978102342524,-0.003937985670178394
43,5625.0,13.46,99.66222222222221,115.51938962936401,-7.97844863092978e-14,-0.0005827611236632847,-0.0007783948406898955,-0.0013590052199000176,-0.002749600336180143,-0.003937985917530819
44,5625.0,13.68,99.78666666666666,114.6410493850708,1.4678796372846747e-14,-0.0005839444142747907,-0.0007787316862110321,-0.001361501015990211,-0.0027499834056996146,-0.003937997952887094
45,5625.0,13.9,99.78666666666666,116.8363630771637,-5.83145727886536e-14,-0.0005839444141950918,-0.0007787316861632673,-0.0013615010157863412,-0.0027499834058800827,-0.003937997953067039
46,5625.0,14.12,99.78666666666666,129.33773636817932,-1.8639170068501798e-14,-0.0005839444143041342,-0.0007787316862433406,-0.0013615010158408644,-0.0027499834057944693,-0.003937997953055742
47,5625.0,14.34,99.85777777777778,136.186851978302,-2.7961790868835656e-14,-0.000584103679009827,-0.0007787823899435965,-0.0013618892906825232,-0.0027500309135207015,-0.003937999538042393
48,5625.0,14.56,99.96444444444444,131.75874423980713,2.9114514618622245e-14,-0.0005849042769796213,-0.000779029442017276,-0.001363783878229367,-0.00275030055002039,-0.003938008046694084
49,5625.0,14.78,100.0,124.56980109214783,-2.908773482496185e-14,-0.0005851891833259452,-0.0007791178277760366,-0.0013644651062643647,-0.0027503978536071835,-0.003938011194753576
50,5625.0,15.0,100.0,120.21243906021118,-3.290347595080734e-14,-0.0005851891833617921,-0.0007791178278372679,-0.001364465106559669,-0.0027503978536189216,-0.00393801119471886
